,image,transforms,set,label
313,100122400_pers_rcont_rshrp.png,pers_rcont_rshrp,train,Vollguss/Pickelloch belueftet
314,100057500_blur_raff_rinv.png,blur_raff_rinv,train,Vollguss/Pickelloch belueftet
315,100139200_blur_orig_pers.png,blur_orig_pers,train,Rost/Strassenrost
316,100014700_orig_rcont_rot.png,orig_rcont_rot,train,Gussbeton/Handgriff seitlich
317,100173200_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Gussbeton/Pickelloch belueftet
318,100046300_raff_rinv_rot.png,raff_rinv_rot,train,Gussbeton/Handgriff mitte
319,100104000_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Vollguss/Pickelloch geschlossen
320,100037900_orig_raff_rcont.png,orig_raff_rcont,train,Gussbeton/Pickelloch belueftet
321,100011600_orig_rinv_rot.png,orig_rinv_rot,train,Gussbeton/Pickelloch geschlossen
322,100082500_fliph_pers_rshrp.png,fliph_pers_rshrp,train,Gussbeton/Handgriff seitlich
323,100094800_rcont_rinv_rshrp.png,rcont_rinv_rshrp,train,Rost/Einlauf rund
324,100136700_fliph_pers_rcont.png,fliph_pers_rcont,train,Gussbeton/Pickelloch geschlossen
325,100100000_flipv_orig_pers.png,flipv_orig_pers,train,Rost/Strassenrost gewoelbt
326,100112000_flipv_raff_rcrop.png,flipv_raff_rcrop,train,Gussbeton/Handgriff seitlich
327,100036500_orig_rcont_rot.png,orig_rcont_rot,train,Vollguss/Pickelloch geschlossen
328,100181500_flipv_rcont_rot.png,flipv_rcont_rot,train,Gussbeton/Handgriff seitlich
329,100051400_raff_rcrop_rshrp.png,raff_rcrop_rshrp,train,Rost/Strassenrost
330,100109000_fliph_orig_rshrp.png,fliph_orig_rshrp,train,Rost/Strassenrost gewoelbt
331,100082500_jit_orig_rinv.png,jit_orig_rinv,train,Gussbeton/Handgriff seitlich
332,100117700_jit_pers_rshrp.png,jit_pers_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
333,100068000_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Vollguss/Pickelloch belueftet
335,100107800_blur_orig_rcont.png,blur_orig_rcont,train,Andere/-
336,100151300_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Vollguss/Pickelloch belueftet
337,100098000_jit_raff_rshrp.png,jit_raff_rshrp,train,Vollguss/Pickelloch belueftet
338,100144000_fliph_jit_rcrop.png,fliph_jit_rcrop,train,Vollguss/Aufklappbar
339,100116900_blur_pers_raff.png,blur_pers_raff,train,Vollguss/Pickelloch geschlossen
340,100095900_fliph_orig_rot.png,fliph_orig_rot,train,Vollguss/Pickelloch belueftet
341,100040200_jit_orig_rcont.png,jit_orig_rcont,train,Andere/-
343,100019000_orig_raff_rcont.png,orig_raff_rcont,train,Gussbeton/Handgriff mitte
344,100024000_pers_rinv_rot.png,pers_rinv_rot,train,Rost/Einlauf rund
345,100148200_blur_flipv_rshrp.png,blur_flipv_rshrp,train,Vollguss/Pickelloch belueftet
346,100080000_blur_rcont_rcrop.png,blur_rcont_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
347,100118000_pers_rinv_rshrp.png,pers_rinv_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
348,100165800_blur_fliph_rcrop.png,blur_fliph_rcrop,train,Andere/-
349,100079300_blur_flipv_rcrop.png,blur_flipv_rcrop,train,Gussbeton/Pickelloch geschlossen
350,100148300_flipv_rcrop_rinv.png,flipv_rcrop_rinv,train,Vollguss/Pickelloch belueftet
351,100091300_blur_rcont_rshrp.png,blur_rcont_rshrp,train,Vollguss/Pickelloch geschlossen
352,100073400_blur_orig_rshrp.png,blur_orig_rshrp,train,Rost/Strassenrost
353,100148800_blur_pers_rinv.png,blur_pers_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
354,100014300_blur_rcont_rcrop.png,blur_rcont_rcrop,train,Gussbeton/Pickelloch geschlossen
355,100046600_blur_fliph_rcrop.png,blur_fliph_rcrop,train,Gussbeton/Pickelloch belueftet
356,100214900_flipv_raff_rshrp.png,flipv_raff_rshrp,train,Gussbeton/Pickelloch belueftet
357,100188500_fliph_orig_rcrop.png,fliph_orig_rcrop,train,Rost/Strassenrost
358,100045500_pers_rcont_rot.png,pers_rcont_rot,train,Rost/Strassenrost gewoelbt
359,100101700_pers_rcrop_rinv.png,pers_rcrop_rinv,train,Gussbeton/Pickelloch belueftet
360,100199300_orig_raff_rcont.png,orig_raff_rcont,train,Vollguss/Pickelloch geschlossen
361,100127000_raff_rcont_rinv.png,raff_rcont_rinv,train,Rost/Einlauf rund
362,100166100_blur_pers_rot.png,blur_pers_rot,train,Rost/Einlauf rund
363,100045600_flipv_orig_rinv.png,flipv_orig_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
364,100141100_jit_rcrop_rot.png,jit_rcrop_rot,train,Rost/Einlauf rund
365,100077800_blur_fliph_orig.png,blur_fliph_orig,train,Rost/Einlauf rund
366,100152700_fliph_jit_rot.png,fliph_jit_rot,train,Vollguss/Pickelloch belueftet
367,100024800_flipv_jit_pers.png,flipv_jit_pers,train,Rost/Einlauf rund
368,100016900_flipv_jit_rcont.png,flipv_jit_rcont,train,Vollguss/Pickelloch belueftet
369,100069500_fliph_rcrop_rot.png,fliph_rcrop_rot,train,Gussbeton/Handgriff mitte
370,100027900_fliph_rcrop_rshrp.png,fliph_rcrop_rshrp,train,Gussbeton/Pickelloch belueftet
371,100155600_jit_rinv_rshrp.png,jit_rinv_rshrp,train,Vollguss/Handgriff geschlossen
372,100213400_flipv_jit_pers.png,flipv_jit_pers,train,Gussbeton/Pickelloch belueftet
373,100065900_rcrop_rinv_rshrp.png,rcrop_rinv_rshrp,train,Rost/Strassenrost
374,100120600_rcrop_rinv_rshrp.png,rcrop_rinv_rshrp,train,Rost/Strassenrost
375,100210500_rcont_rinv_rot.png,rcont_rinv_rot,train,Vollguss/Pickelloch belueftet
376,100206100_fliph_rcrop_rot.png,fliph_rcrop_rot,train,Vollguss/Aufklappbar
377,100215800_jit_rcrop_rshrp.png,jit_rcrop_rshrp,train,Vollguss/Aufklappbar
378,100186100_raff_rcrop_rot.png,raff_rcrop_rot,train,Andere/-
379,100129700_flipv_orig_rcrop.png,flipv_orig_rcrop,train,Vollguss/Aufklappbar
380,100019400_jit_raff_rcrop.png,jit_raff_rcrop,train,Andere/-
381,100066800_flipv_jit_orig.png,flipv_jit_orig,train,Vollguss/Pickelloch belueftet
382,100095100_raff_rcrop_rot.png,raff_rcrop_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
383,100205100_blur_flipv_rot.png,blur_flipv_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
384,100043300_raff_rot_rshrp.png,raff_rot_rshrp,train,Vollguss/Pickelloch geschlossen
385,100060800_fliph_rcrop_rinv.png,fliph_rcrop_rinv,train,Andere/-
387,100201500_orig_pers_rot.png,orig_pers_rot,train,Vollguss/Handgriff geschlossen
388,100190600_jit_raff_rot.png,jit_raff_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
389,100172200_fliph_jit_orig.png,fliph_jit_orig,train,Andere/-
390,100207500_flipv_pers_rshrp.png,flipv_pers_rshrp,train,Vollguss/Pickelloch geschlossen
391,100024200_jit_rcont_rot.png,jit_rcont_rot,train,Vollguss/Pickelloch belueftet
392,100170300_blur_pers_rcrop.png,blur_pers_rcrop,train,Rost/Strassenrost gewoelbt
393,100189500_fliph_rcrop_rot.png,fliph_rcrop_rot,train,Rost/Strassenrost
394,100046700_jit_rcrop_rshrp.png,jit_rcrop_rshrp,train,Vollguss/Handgriff geschlossen
395,100059700_fliph_flipv_jit.png,fliph_flipv_jit,train,Vollguss/Aufklappbar
396,100044500_orig_rcont_rcrop.png,orig_rcont_rcrop,train,Rost/Strassenrost gewoelbt
397,100185800_blur_rinv_rot.png,blur_rinv_rot,train,Vollguss/Pickelloch geschlossen
398,100187700_jit_raff_rinv.png,jit_raff_rinv,train,Andere/-
399,100170000_fliph_rcrop_rshrp.png,fliph_rcrop_rshrp,train,Gussbeton/Handgriff mitte
400,100211700_blur_raff_rcont.png,blur_raff_rcont,train,Andere/-
403,100071900_blur_orig_rcont.png,blur_orig_rcont,train,Gussbeton/Pickelloch geschlossen
404,100074700_jit_raff_rinv.png,jit_raff_rinv,train,Vollguss/Handgriff geschlossen
405,100181500_jit_pers_rshrp.png,jit_pers_rshrp,train,Gussbeton/Handgriff seitlich
407,100147200_pers_raff_rot.png,pers_raff_rot,train,Vollguss/Handgriff geschlossen
408,100198700_pers_rcrop_rinv.png,pers_rcrop_rinv,train,Andere/-
409,100041500_flipv_pers_rot.png,flipv_pers_rot,train,Andere/-
410,100068500_flipv_orig_pers.png,flipv_orig_pers,train,Gussbeton/Handgriff mitte
411,100046300_blur_rinv_rshrp.png,blur_rinv_rshrp,train,Gussbeton/Handgriff mitte
412,100106700_orig_pers_rshrp.png,orig_pers_rshrp,train,Gussbeton/Pickelloch belueftet
413,100101500_fliph_orig_raff.png,fliph_orig_raff,train,Rost/Strassenrost
414,100090400_flipv_jit_rot.png,flipv_jit_rot,train,Vollguss/Pickelloch geschlossen
415,100134600_flipv_pers_rshrp.png,flipv_pers_rshrp,train,Rost/Strassenrost
416,100131600_blur_orig_rshrp.png,blur_orig_rshrp,train,Andere/-
417,100007100_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
418,100036000_flipv_jit_rinv.png,flipv_jit_rinv,train,Gussbeton/Pickelloch geschlossen
419,100041500_blur_jit_rinv.png,blur_jit_rinv,train,Andere/-
420,100129700_blur_rcont_rinv.png,blur_rcont_rinv,train,Vollguss/Aufklappbar
421,100144700_blur_rot_rshrp.png,blur_rot_rshrp,train,Rost/Einlauf rund
422,100209600_flipv_jit_rshrp.png,flipv_jit_rshrp,train,Rost/Strassenrost
423,100113400_flipv_rcont_rshrp.png,flipv_rcont_rshrp,train,Vollguss/Pickelloch geschlossen
424,100162100_fliph_rinv_rot.png,fliph_rinv_rot,train,Vollguss/Handgriff geschlossen
425,100094900_flipv_pers_rcrop.png,flipv_pers_rcrop,train,Vollguss/Handgriff geschlossen
426,100152700_fliph_rcrop_rinv.png,fliph_rcrop_rinv,train,Vollguss/Pickelloch belueftet
427,100152300_jit_pers_rshrp.png,jit_pers_rshrp,train,Gussbeton/Pickelloch geschlossen
428,100091700_flipv_orig_rinv.png,flipv_orig_rinv,train,Gussbeton/Handgriff mitte
429,100160800_fliph_flipv_rinv.png,fliph_flipv_rinv,train,Vollguss/Aufklappbar
430,100175700_blur_orig_rot.png,blur_orig_rot,train,Gussbeton/Pickelloch geschlossen
431,100096900_blur_raff_rcont.png,blur_raff_rcont,train,"Vollguss/Handgriff geschlossen, verschraubt"
432,100051900_blur_fliph_raff.png,blur_fliph_raff,train,Vollguss/Pickelloch belueftet
433,100170300_raff_rinv_rshrp.png,raff_rinv_rshrp,train,Rost/Strassenrost gewoelbt
434,100172000_jit_rcrop_rot.png,jit_rcrop_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
435,100118800_jit_orig_rshrp.png,jit_orig_rshrp,train,Rost/Strassenrost gewoelbt
436,100169600_blur_orig_rcont.png,blur_orig_rcont,train,Vollguss/Pickelloch geschlossen
437,100040800_jit_rcrop_rshrp.png,jit_rcrop_rshrp,train,Vollguss/Pickelloch belueftet
438,100093200_flipv_pers_rinv.png,flipv_pers_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
439,100017400_blur_rcrop_rot.png,blur_rcrop_rot,train,Gussbeton/Pickelloch geschlossen
440,100144000_flipv_rinv_rot.png,flipv_rinv_rot,train,Vollguss/Aufklappbar
442,100004800_blur_jit_raff.png,blur_jit_raff,train,Vollguss/Handgriff geschlossen
443,100135300_jit_pers_raff.png,jit_pers_raff,train,"Vollguss/Handgriff geschlossen, verschraubt"
444,100203800_blur_fliph_raff.png,blur_fliph_raff,train,Gussbeton/Pickelloch geschlossen
445,100151800_pers_rcont_rshrp.png,pers_rcont_rshrp,train,Vollguss/Handgriff geschlossen
446,100217400_fliph_rcrop_rinv.png,fliph_rcrop_rinv,train,Vollguss/Handgriff geschlossen
447,100034200_flipv_raff_rshrp.png,flipv_raff_rshrp,train,Gussbeton/Pickelloch belueftet
448,100108500_flipv_rinv_rot.png,flipv_rinv_rot,train,Vollguss/Handgriff geschlossen
449,100106700_jit_rcont_rshrp.png,jit_rcont_rshrp,train,Gussbeton/Pickelloch belueftet
450,100120500_orig_rcont_rshrp.png,orig_rcont_rshrp,train,Vollguss/Pickelloch geschlossen
451,100100200_blur_rot_rshrp.png,blur_rot_rshrp,train,Gussbeton/Handgriff seitlich
452,100072200_blur_fliph_rshrp.png,blur_fliph_rshrp,train,Rost/Strassenrost
453,100048500_jit_rinv_rot.png,jit_rinv_rot,train,Vollguss/Pickelloch belueftet
454,100041600_blur_flipv_rot.png,blur_flipv_rot,train,Gussbeton/Pickelloch belueftet
456,100105700_fliph_flipv_orig.png,fliph_flipv_orig,train,Gussbeton/Pickelloch belueftet
457,100122800_fliph_raff_rshrp.png,fliph_raff_rshrp,train,Rost/Strassenrost
458,100115100_orig_pers_rot.png,orig_pers_rot,train,Rost/Strassenrost gewoelbt
460,100092600_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Rost/Strassenrost
461,100006600_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,Rost/Strassenrost gewoelbt
462,100129700_fliph_pers_rinv.png,fliph_pers_rinv,train,Vollguss/Aufklappbar
463,100104500_flipv_jit_rcont.png,flipv_jit_rcont,train,Gussbeton/Handgriff seitlich
464,100019000_raff_rcont_rot.png,raff_rcont_rot,train,Gussbeton/Handgriff mitte
465,100133500_flipv_jit_rinv.png,flipv_jit_rinv,train,Gussbeton/Handgriff mitte
466,100051700_fliph_flipv_rot.png,fliph_flipv_rot,train,Vollguss/Pickelloch geschlossen
467,100141300_blur_rcrop_rot.png,blur_rcrop_rot,train,Rost/Strassenrost
468,100078800_blur_fliph_jit.png,blur_fliph_jit,train,Rost/Strassenrost
469,100131300_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Vollguss/Handgriff geschlossen
470,100038500_orig_raff_rcrop.png,orig_raff_rcrop,train,Rost/Strassenrost
471,100091700_blur_rcrop_rinv.png,blur_rcrop_rinv,train,Gussbeton/Handgriff mitte
472,100026200_flipv_orig_rcrop.png,flipv_orig_rcrop,train,Andere/-
474,100144700_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Rost/Einlauf rund
475,100049900_fliph_orig_rcrop.png,fliph_orig_rcrop,train,Vollguss/Handgriff geschlossen
476,100091700_pers_raff_rcrop.png,pers_raff_rcrop,train,Gussbeton/Handgriff mitte
477,100212600_fliph_rot_rshrp.png,fliph_rot_rshrp,train,Gussbeton/Pickelloch geschlossen
478,100109000_jit_pers_raff.png,jit_pers_raff,train,Rost/Strassenrost gewoelbt
479,100003800_flipv_orig_raff.png,flipv_orig_raff,train,Vollguss/Handgriff geschlossen
480,100041500_flipv_jit_rcrop.png,flipv_jit_rcrop,train,Andere/-
481,100032200_blur_flipv_jit.png,blur_flipv_jit,train,Vollguss/Pickelloch geschlossen
482,100035000_orig_pers_raff.png,orig_pers_raff,train,Vollguss/Pickelloch belueftet
483,100069500_orig_raff_rshrp.png,orig_raff_rshrp,train,Gussbeton/Handgriff mitte
484,100108700_jit_orig_raff.png,jit_orig_raff,train,Vollguss/Handgriff geschlossen
485,100056700_orig_raff_rinv.png,orig_raff_rinv,train,Rost/Einlauf rund
486,100120600_flipv_pers_raff.png,flipv_pers_raff,train,Rost/Strassenrost
487,100112700_jit_pers_rcont.png,jit_pers_rcont,train,Vollguss/Aufklappbar
488,100148800_flipv_rcrop_rot.png,flipv_rcrop_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
489,100089000_blur_jit_rot.png,blur_jit_rot,train,Vollguss/Pickelloch belueftet
490,100058500_pers_rcrop_rinv.png,pers_rcrop_rinv,train,Gussbeton/Handgriff mitte
491,100078700_blur_rinv_rot.png,blur_rinv_rot,train,Rost/Strassenrost
492,100097500_orig_rcrop_rinv.png,orig_rcrop_rinv,train,Vollguss/Handgriff geschlossen
493,100144000_blur_raff_rinv.png,blur_raff_rinv,train,Vollguss/Aufklappbar
494,100161400_blur_orig_raff.png,blur_orig_raff,train,Andere/-
495,100074500_flipv_rinv_rshrp.png,flipv_rinv_rshrp,train,Gussbeton/Handgriff mitte
496,100159600_pers_rinv_rshrp.png,pers_rinv_rshrp,train,Andere/-
497,100003000_fliph_orig_raff.png,fliph_orig_raff,train,Gussbeton/Handgriff seitlich
498,100160800_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,Vollguss/Aufklappbar
499,100100000_flipv_raff_rcont.png,flipv_raff_rcont,train,Rost/Strassenrost gewoelbt
500,100088500_fliph_orig_rcrop.png,fliph_orig_rcrop,train,Gussbeton/Handgriff seitlich
501,100068400_fliph_jit_rcont.png,fliph_jit_rcont,train,Rost/Strassenrost
502,100130000_flipv_jit_rinv.png,flipv_jit_rinv,train,Gussbeton/Pickelloch belueftet
503,100191400_blur_pers_rcont.png,blur_pers_rcont,train,Vollguss/Pickelloch geschlossen
504,100140700_orig_raff_rcont.png,orig_raff_rcont,train,Vollguss/Handgriff geschlossen
505,100198300_raff_rot_rshrp.png,raff_rot_rshrp,train,Gussbeton/Pickelloch geschlossen
506,100057200_fliph_raff_rcont.png,fliph_raff_rcont,train,Gussbeton/Handgriff mitte
507,100012300_flipv_orig_pers.png,flipv_orig_pers,train,Rost/Strassenrost gewoelbt
508,100116700_blur_orig_pers.png,blur_orig_pers,train,Gussbeton/Pickelloch geschlossen
509,100203800_fliph_flipv_rcont.png,fliph_flipv_rcont,train,Gussbeton/Pickelloch geschlossen
510,100125400_raff_rot_rshrp.png,raff_rot_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
511,100112700_fliph_rcrop_rot.png,fliph_rcrop_rot,train,Vollguss/Aufklappbar
512,100154600_pers_rcrop_rot.png,pers_rcrop_rot,train,Gussbeton/Handgriff mitte
513,100018600_fliph_pers_raff.png,fliph_pers_raff,train,Gussbeton/Pickelloch geschlossen
514,100089600_pers_rcont_rot.png,pers_rcont_rot,train,Rost/Strassenrost
515,100180100_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,Rost/Einlauf rund
516,100015300_pers_raff_rcont.png,pers_raff_rcont,train,Andere/-
517,100175800_blur_pers_raff.png,blur_pers_raff,train,Gussbeton/Handgriff mitte
518,100009000_blur_rinv_rshrp.png,blur_rinv_rshrp,train,Rost/Strassenrost gewoelbt
519,100209800_jit_rcont_rshrp.png,jit_rcont_rshrp,train,Vollguss/Pickelloch geschlossen
520,100166800_blur_rinv_rshrp.png,blur_rinv_rshrp,train,Rost/Einlauf rund
521,100213900_pers_raff_rot.png,pers_raff_rot,train,Vollguss/Handgriff geschlossen
522,100206100_jit_orig_rot.png,jit_orig_rot,train,Vollguss/Aufklappbar
523,100082500_orig_raff_rinv.png,orig_raff_rinv,train,Gussbeton/Handgriff seitlich
524,100091200_fliph_raff_rcrop.png,fliph_raff_rcrop,train,Gussbeton/Pickelloch belueftet
525,100044200_blur_fliph_rcont.png,blur_fliph_rcont,train,"Vollguss/Handgriff geschlossen, verschraubt"
526,100178100_blur_fliph_rshrp.png,blur_fliph_rshrp,train,Gussbeton/Pickelloch geschlossen
527,100126800_orig_rcrop_rshrp.png,orig_rcrop_rshrp,train,Rost/Einlauf rund
528,100137700_blur_flipv_jit.png,blur_flipv_jit,train,Rost/Einlauf rund
529,100029300_orig_pers_rcont.png,orig_pers_rcont,train,Gussbeton/Handgriff seitlich
530,100175900_flipv_jit_orig.png,flipv_jit_orig,train,Vollguss/Pickelloch geschlossen
531,100097600_blur_fliph_orig.png,blur_fliph_orig,train,Gussbeton/Handgriff mitte
532,100016400_flipv_orig_pers.png,flipv_orig_pers,train,Gussbeton/Pickelloch geschlossen
533,100133500_jit_pers_raff.png,jit_pers_raff,train,Gussbeton/Handgriff mitte
534,100048100_raff_rinv_rshrp.png,raff_rinv_rshrp,train,Rost/Strassenrost
535,100192700_fliph_flipv_pers.png,fliph_flipv_pers,train,Gussbeton/Pickelloch geschlossen
536,100201500_jit_rcont_rinv.png,jit_rcont_rinv,train,Vollguss/Handgriff geschlossen
537,100032800_orig_raff_rshrp.png,orig_raff_rshrp,train,Rost/Einlauf rund
538,100098000_pers_raff_rcont.png,pers_raff_rcont,train,Vollguss/Pickelloch belueftet
539,100082700_blur_pers_rshrp.png,blur_pers_rshrp,train,Vollguss/Pickelloch geschlossen
540,100094300_blur_rcont_rinv.png,blur_rcont_rinv,train,Rost/Strassenrost
541,100128100_blur_orig_rcrop.png,blur_orig_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
542,100096000_blur_flipv_rcrop.png,blur_flipv_rcrop,train,Vollguss/Handgriff geschlossen
543,100151100_jit_rcrop_rot.png,jit_rcrop_rot,train,Vollguss/Pickelloch geschlossen
546,100040200_jit_raff_rcont.png,jit_raff_rcont,train,Andere/-
547,100193500_orig_rcrop_rot.png,orig_rcrop_rot,train,Vollguss/Pickelloch belueftet
548,100088200_blur_rot_rshrp.png,blur_rot_rshrp,train,Gussbeton/Pickelloch belueftet
549,100144000_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Vollguss/Aufklappbar
550,100106700_flipv_jit_rcrop.png,flipv_jit_rcrop,train,Gussbeton/Pickelloch belueftet
551,100013500_fliph_flipv_raff.png,fliph_flipv_raff,train,Gussbeton/Handgriff seitlich
552,100183600_flipv_jit_rcrop.png,flipv_jit_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
553,100137200_flipv_pers_rshrp.png,flipv_pers_rshrp,train,Gussbeton/Handgriff seitlich
554,100215100_fliph_rcont_rinv.png,fliph_rcont_rinv,train,Vollguss/Aufklappbar
555,100005700_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Andere/-
556,100130500_fliph_jit_rcont.png,fliph_jit_rcont,train,Andere/-
557,100062500_rcont_rcrop_rshrp.png,rcont_rcrop_rshrp,train,Rost/Einlauf rund
558,100196700_fliph_rcrop_rinv.png,fliph_rcrop_rinv,train,Rost/Strassenrost
559,100145000_blur_flipv_rcont.png,blur_flipv_rcont,train,"Vollguss/Handgriff geschlossen, verschraubt"
560,100048600_jit_rcont_rot.png,jit_rcont_rot,train,Andere/-
561,100178000_blur_orig_rcont.png,blur_orig_rcont,train,Gussbeton/Pickelloch belueftet
562,100133500_blur_jit_rcont.png,blur_jit_rcont,train,Gussbeton/Handgriff mitte
563,100105200_pers_raff_rcrop.png,pers_raff_rcrop,train,Vollguss/Pickelloch geschlossen
564,100119800_orig_rcont_rshrp.png,orig_rcont_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
565,100141000_blur_jit_pers.png,blur_jit_pers,train,Rost/Einlauf rund
566,100130500_raff_rcont_rot.png,raff_rcont_rot,train,Andere/-
567,100019700_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Gussbeton/Handgriff seitlich
568,100018800_jit_orig_pers.png,jit_orig_pers,train,Vollguss/Pickelloch geschlossen
569,100058400_flipv_rcrop_rshrp.png,flipv_rcrop_rshrp,train,Gussbeton/Handgriff seitlich
570,100044200_blur_rcont_rshrp.png,blur_rcont_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
571,100074400_orig_pers_rshrp.png,orig_pers_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
572,100089200_jit_rcrop_rot.png,jit_rcrop_rot,train,Andere/-
573,100146400_flipv_rot_rshrp.png,flipv_rot_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
574,100076600_jit_orig_rcrop.png,jit_orig_rcrop,train,Gussbeton/Handgriff seitlich
575,100022600_flipv_rcont_rinv.png,flipv_rcont_rinv,train,Rost/Einlauf rund
576,100177500_fliph_jit_rcont.png,fliph_jit_rcont,train,Rost/Einlauf rund
577,100019000_fliph_pers_rot.png,fliph_pers_rot,train,Gussbeton/Handgriff mitte
578,100064700_blur_jit_rcrop.png,blur_jit_rcrop,train,Rost/Strassenrost gewoelbt
579,100159600_rcont_rinv_rot.png,rcont_rinv_rot,train,Andere/-
580,100146100_blur_fliph_pers.png,blur_fliph_pers,train,Vollguss/Pickelloch geschlossen
581,100196900_pers_rcont_rcrop.png,pers_rcont_rcrop,train,Gussbeton/Pickelloch belueftet
