image,transforms,label,set,filename
100064700.png,gray_flipv_pers,Rost/Strassenrost gewoelbt,train,100064700_gray_flipv_pers.png
100064700.png,fliph_blur_pers,Rost/Strassenrost gewoelbt,train,100064700_fliph_blur_pers.png
100064700.png,gray_blur_orig,Rost/Strassenrost gewoelbt,train,100064700_gray_blur_orig.png
100064700.png,pers_orig_flipv,Rost/Strassenrost gewoelbt,train,100064700_pers_orig_flipv.png
100064700.png,jit_orig_fliph,Rost/Strassenrost gewoelbt,train,100064700_jit_orig_fliph.png
100064700.png,flipv_blur_rot,Rost/Strassenrost gewoelbt,train,100064700_flipv_blur_rot.png
100064700.png,fliph_rot_blur,Rost/Strassenrost gewoelbt,train,100064700_fliph_rot_blur.png
100064700.png,blur_pers_orig,Rost/Strassenrost gewoelbt,train,100064700_blur_pers_orig.png
100064700.png,rot_gray_blur,Rost/Strassenrost gewoelbt,train,100064700_rot_gray_blur.png
100064700.png,fliph_jit_pers,Rost/Strassenrost gewoelbt,train,100064700_fliph_jit_pers.png
100064700.png,pers_flipv_blur,Rost/Strassenrost gewoelbt,train,100064700_pers_flipv_blur.png
100064700.png,rot_jit_pers,Rost/Strassenrost gewoelbt,train,100064700_rot_jit_pers.png
100064700.png,blur_flipv_jit,Rost/Strassenrost gewoelbt,train,100064700_blur_flipv_jit.png
100064700.png,pers_rot_orig,Rost/Strassenrost gewoelbt,train,100064700_pers_rot_orig.png
100064700.png,rot_jit_flipv,Rost/Strassenrost gewoelbt,train,100064700_rot_jit_flipv.png
100064700.png,gray_jit_orig,Rost/Strassenrost gewoelbt,train,100064700_gray_jit_orig.png
100064700.png,gray_blur_rot,Rost/Strassenrost gewoelbt,train,100064700_gray_blur_rot.png
100064700.png,fliph_pers_jit,Rost/Strassenrost gewoelbt,train,100064700_fliph_pers_jit.png
100064700.png,pers_fliph_rot,Rost/Strassenrost gewoelbt,train,100064700_pers_fliph_rot.png
100064700.png,pers_orig_fliph,Rost/Strassenrost gewoelbt,train,100064700_pers_orig_fliph.png
100064700.png,rot_fliph_orig,Rost/Strassenrost gewoelbt,train,100064700_rot_fliph_orig.png
100064700.png,flipv_pers_jit,Rost/Strassenrost gewoelbt,train,100064700_flipv_pers_jit.png
100064700.png,fliph_gray_jit,Rost/Strassenrost gewoelbt,train,100064700_fliph_gray_jit.png
100064700.png,jit_orig_rot,Rost/Strassenrost gewoelbt,train,100064700_jit_orig_rot.png
100064700.png,gray_pers_fliph,Rost/Strassenrost gewoelbt,train,100064700_gray_pers_fliph.png
100064700.png,flipv_fliph_gray,Rost/Strassenrost gewoelbt,train,100064700_flipv_fliph_gray.png
100064700.png,fliph_jit_rot,Rost/Strassenrost gewoelbt,train,100064700_fliph_jit_rot.png
100064700.png,jit_orig_pers,Rost/Strassenrost gewoelbt,train,100064700_jit_orig_pers.png
100064700.png,gray_fliph_blur,Rost/Strassenrost gewoelbt,train,100064700_gray_fliph_blur.png
100064700.png,flipv_gray_jit,Rost/Strassenrost gewoelbt,train,100064700_flipv_gray_jit.png
100064700.png,blur_fliph_rot,Rost/Strassenrost gewoelbt,train,100064700_blur_fliph_rot.png
100064700.png,jit_gray_flipv,Rost/Strassenrost gewoelbt,train,100064700_jit_gray_flipv.png
100064700.png,jit_gray_rot,Rost/Strassenrost gewoelbt,train,100064700_jit_gray_rot.png
100064700.png,blur_flipv_fliph,Rost/Strassenrost gewoelbt,train,100064700_blur_flipv_fliph.png
100064700.png,jit_fliph_blur,Rost/Strassenrost gewoelbt,train,100064700_jit_fliph_blur.png
100064700.png,blur_jit_pers,Rost/Strassenrost gewoelbt,train,100064700_blur_jit_pers.png
100064700.png,blur_gray_orig,Rost/Strassenrost gewoelbt,train,100064700_blur_gray_orig.png
100064700.png,orig_fliph_jit,Rost/Strassenrost gewoelbt,train,100064700_orig_fliph_jit.png
100064700.png,blur_jit_gray,Rost/Strassenrost gewoelbt,train,100064700_blur_jit_gray.png
100064700.png,flipv_blur_gray,Rost/Strassenrost gewoelbt,train,100064700_flipv_blur_gray.png
100064700.png,orig_flipv_jit,Rost/Strassenrost gewoelbt,train,100064700_orig_flipv_jit.png
100064700.png,orig_blur_gray,Rost/Strassenrost gewoelbt,train,100064700_orig_blur_gray.png
100064700.png,orig_pers_fliph,Rost/Strassenrost gewoelbt,train,100064700_orig_pers_fliph.png
100064700.png,flipv_fliph_pers,Rost/Strassenrost gewoelbt,train,100064700_flipv_fliph_pers.png
100064700.png,pers_blur_rot,Rost/Strassenrost gewoelbt,train,100064700_pers_blur_rot.png
100064700.png,orig_blur_fliph,Rost/Strassenrost gewoelbt,train,100064700_orig_blur_fliph.png
100064700.png,orig_jit_blur,Rost/Strassenrost gewoelbt,train,100064700_orig_jit_blur.png
100064700.png,jit_rot_fliph,Rost/Strassenrost gewoelbt,train,100064700_jit_rot_fliph.png
100064700.png,orig_gray_rot,Rost/Strassenrost gewoelbt,train,100064700_orig_gray_rot.png
100085200.png,rot_orig_blur,Rost/Einlauf rund,train,100085200_rot_orig_blur.png
100085200.png,orig_pers_rot,Rost/Einlauf rund,train,100085200_orig_pers_rot.png
100085200.png,flipv_blur_fliph,Rost/Einlauf rund,train,100085200_flipv_blur_fliph.png
100085200.png,rot_blur_flipv,Rost/Einlauf rund,train,100085200_rot_blur_flipv.png
100085200.png,flipv_orig_blur,Rost/Einlauf rund,train,100085200_flipv_orig_blur.png
100085200.png,fliph_pers_rot,Rost/Einlauf rund,train,100085200_fliph_pers_rot.png
100085200.png,jit_pers_fliph,Rost/Einlauf rund,train,100085200_jit_pers_fliph.png
100085200.png,jit_flipv_fliph,Rost/Einlauf rund,train,100085200_jit_flipv_fliph.png
100143400.png,rot_orig_blur,Andere/-,train,100143400_rot_orig_blur.png
100143400.png,jit_pers_gray,Andere/-,train,100143400_jit_pers_gray.png
100143400.png,fliph_rot_blur,Andere/-,train,100143400_fliph_rot_blur.png
100143400.png,jit_fliph_pers,Andere/-,train,100143400_jit_fliph_pers.png
100143400.png,jit_flipv_pers,Andere/-,train,100143400_jit_flipv_pers.png
100143400.png,rot_jit_flipv,Andere/-,train,100143400_rot_jit_flipv.png
100203000.png,orig_rot_jit,Vollguss/Pickelloch geschlossen,train,100203000_orig_rot_jit.png
100203000.png,flipv_orig_gray,Vollguss/Pickelloch geschlossen,train,100203000_flipv_orig_gray.png
100121900.png,rot_flipv_gray,Vollguss/Pickelloch geschlossen,train,100121900_rot_flipv_gray.png
100121900.png,gray_flipv_rot,Vollguss/Pickelloch geschlossen,train,100121900_gray_flipv_rot.png
100033900.png,rot_flipv_fliph,Gussbeton/Handgriff seitlich,train,100033900_rot_flipv_fliph.png
100033900.png,rot_orig_jit,Gussbeton/Handgriff seitlich,train,100033900_rot_orig_jit.png
100033900.png,fliph_flipv_jit,Gussbeton/Handgriff seitlich,train,100033900_fliph_flipv_jit.png
100033900.png,pers_gray_flipv,Gussbeton/Handgriff seitlich,train,100033900_pers_gray_flipv.png
100033900.png,gray_blur_pers,Gussbeton/Handgriff seitlich,train,100033900_gray_blur_pers.png
100033900.png,pers_orig_flipv,Gussbeton/Handgriff seitlich,train,100033900_pers_orig_flipv.png
100033900.png,blur_gray_jit,Gussbeton/Handgriff seitlich,train,100033900_blur_gray_jit.png
100033900.png,fliph_blur_gray,Gussbeton/Handgriff seitlich,train,100033900_fliph_blur_gray.png
100033900.png,orig_fliph_jit,Gussbeton/Handgriff seitlich,train,100033900_orig_fliph_jit.png
100033900.png,jit_fliph_rot,Gussbeton/Handgriff seitlich,train,100033900_jit_fliph_rot.png
100033900.png,flipv_rot_jit,Gussbeton/Handgriff seitlich,train,100033900_flipv_rot_jit.png
100033900.png,blur_gray_fliph,Gussbeton/Handgriff seitlich,train,100033900_blur_gray_fliph.png
100033900.png,orig_blur_flipv,Gussbeton/Handgriff seitlich,train,100033900_orig_blur_flipv.png
100033900.png,fliph_jit_gray,Gussbeton/Handgriff seitlich,train,100033900_fliph_jit_gray.png
100033900.png,rot_blur_fliph,Gussbeton/Handgriff seitlich,train,100033900_rot_blur_fliph.png
100033900.png,gray_pers_flipv,Gussbeton/Handgriff seitlich,train,100033900_gray_pers_flipv.png
100033900.png,rot_gray_pers,Gussbeton/Handgriff seitlich,train,100033900_rot_gray_pers.png
100033900.png,gray_flipv_rot,Gussbeton/Handgriff seitlich,train,100033900_gray_flipv_rot.png
100033900.png,jit_fliph_blur,Gussbeton/Handgriff seitlich,train,100033900_jit_fliph_blur.png
100033900.png,orig_fliph_pers,Gussbeton/Handgriff seitlich,train,100033900_orig_fliph_pers.png
100033900.png,pers_blur_flipv,Gussbeton/Handgriff seitlich,train,100033900_pers_blur_flipv.png
100033900.png,rot_fliph_orig,Gussbeton/Handgriff seitlich,train,100033900_rot_fliph_orig.png
100038900.png,blur_rot_pers,Gussbeton/Pickelloch belueftet,train,100038900_blur_rot_pers.png
100038900.png,flipv_gray_rot,Gussbeton/Pickelloch belueftet,train,100038900_flipv_gray_rot.png
100038900.png,gray_jit_orig,Gussbeton/Pickelloch belueftet,train,100038900_gray_jit_orig.png
100038900.png,gray_blur_flipv,Gussbeton/Pickelloch belueftet,train,100038900_gray_blur_flipv.png
100038900.png,blur_rot_orig,Gussbeton/Pickelloch belueftet,train,100038900_blur_rot_orig.png
100038900.png,pers_fliph_gray,Gussbeton/Pickelloch belueftet,train,100038900_pers_fliph_gray.png
100038900.png,orig_flipv_rot,Gussbeton/Pickelloch belueftet,train,100038900_orig_flipv_rot.png
100038900.png,flipv_blur_fliph,Gussbeton/Pickelloch belueftet,train,100038900_flipv_blur_fliph.png
100038900.png,blur_jit_flipv,Gussbeton/Pickelloch belueftet,train,100038900_blur_jit_flipv.png
100038900.png,jit_pers_gray,Gussbeton/Pickelloch belueftet,train,100038900_jit_pers_gray.png
100038900.png,blur_fliph_rot,Gussbeton/Pickelloch belueftet,train,100038900_blur_fliph_rot.png
100127100.png,pers_jit_fliph,Rost/Strassenrost,train,100127100_pers_jit_fliph.png
100186900.png,flipv_fliph_rot,Vollguss/Handgriff geschlossen,train,100186900_flipv_fliph_rot.png
100186900.png,blur_gray_jit,Vollguss/Handgriff geschlossen,train,100186900_blur_gray_jit.png
100018800.png,rot_fliph_orig,Vollguss/Pickelloch geschlossen,train,100018800_rot_fliph_orig.png
100018800.png,pers_flipv_jit,Vollguss/Pickelloch geschlossen,train,100018800_pers_flipv_jit.png
100018800.png,gray_blur_jit,Vollguss/Pickelloch geschlossen,train,100018800_gray_blur_jit.png
100018800.png,rot_pers_flipv,Vollguss/Pickelloch geschlossen,train,100018800_rot_pers_flipv.png
100136400.png,gray_rot_fliph,Rost/Strassenrost,train,100136400_gray_rot_fliph.png
100114800.png,gray_blur_flipv,Rost/Strassenrost,train,100114800_gray_blur_flipv.png
100141400.png,0,Rost/Strassenrost,train,100141400_0.png
100114400.png,gray_pers_blur,Gussbeton/Pickelloch geschlossen,train,100114400_gray_pers_blur.png
100114400.png,fliph_orig_rot,Gussbeton/Pickelloch geschlossen,train,100114400_fliph_orig_rot.png
100114400.png,blur_rot_fliph,Gussbeton/Pickelloch geschlossen,train,100114400_blur_rot_fliph.png
100114400.png,orig_rot_fliph,Gussbeton/Pickelloch geschlossen,train,100114400_orig_rot_fliph.png
100114400.png,fliph_blur_flipv,Gussbeton/Pickelloch geschlossen,train,100114400_fliph_blur_flipv.png
100114400.png,flipv_fliph_jit,Gussbeton/Pickelloch geschlossen,train,100114400_flipv_fliph_jit.png
100128600.png,flipv_pers_fliph,Vollguss/Handgriff geschlossen,train,100128600_flipv_pers_fliph.png
100017700.png,flipv_fliph_pers,Vollguss/Pickelloch geschlossen,train,100017700_flipv_fliph_pers.png
100017700.png,pers_blur_jit,Vollguss/Pickelloch geschlossen,train,100017700_pers_blur_jit.png
100050500.png,flipv_orig_fliph,Vollguss/Pickelloch geschlossen,train,100050500_flipv_orig_fliph.png
100050500.png,orig_rot_fliph,Vollguss/Pickelloch geschlossen,train,100050500_orig_rot_fliph.png
100050500.png,fliph_blur_jit,Vollguss/Pickelloch geschlossen,train,100050500_fliph_blur_jit.png
100050500.png,rot_jit_gray,Vollguss/Pickelloch geschlossen,train,100050500_rot_jit_gray.png
100050500.png,orig_blur_jit,Vollguss/Pickelloch geschlossen,train,100050500_orig_blur_jit.png
100050500.png,flipv_rot_orig,Vollguss/Pickelloch geschlossen,train,100050500_flipv_rot_orig.png
100157900.png,blur_flipv_fliph,Vollguss/Pickelloch geschlossen,train,100157900_blur_flipv_fliph.png
100157900.png,rot_fliph_gray,Vollguss/Pickelloch geschlossen,train,100157900_rot_fliph_gray.png
100157900.png,rot_jit_blur,Vollguss/Pickelloch geschlossen,train,100157900_rot_jit_blur.png
100013600.png,gray_pers_rot,Vollguss/Pickelloch geschlossen,train,100013600_gray_pers_rot.png
100013600.png,jit_flipv_blur,Vollguss/Pickelloch geschlossen,train,100013600_jit_flipv_blur.png
100013600.png,rot_orig_blur,Vollguss/Pickelloch geschlossen,train,100013600_rot_orig_blur.png
100013600.png,fliph_jit_flipv,Vollguss/Pickelloch geschlossen,train,100013600_fliph_jit_flipv.png
100169500.png,flipv_blur_rot,Rost/Strassenrost,train,100169500_flipv_blur_rot.png
100169500.png,flipv_gray_orig,Rost/Strassenrost,train,100169500_flipv_gray_orig.png
100015300.png,gray_jit_fliph,Andere/-,train,100015300_gray_jit_fliph.png
100015300.png,flipv_blur_orig,Andere/-,train,100015300_flipv_blur_orig.png
100015300.png,orig_pers_flipv,Andere/-,train,100015300_orig_pers_flipv.png
100015300.png,pers_fliph_blur,Andere/-,train,100015300_pers_fliph_blur.png
100015300.png,jit_gray_orig,Andere/-,train,100015300_jit_gray_orig.png
100015300.png,jit_rot_orig,Andere/-,train,100015300_jit_rot_orig.png
100015300.png,gray_rot_blur,Andere/-,train,100015300_gray_rot_blur.png
100015300.png,flipv_blur_rot,Andere/-,train,100015300_flipv_blur_rot.png
100015300.png,fliph_flipv_pers,Andere/-,train,100015300_fliph_flipv_pers.png
100015300.png,fliph_jit_gray,Andere/-,train,100015300_fliph_jit_gray.png
100015300.png,pers_rot_gray,Andere/-,train,100015300_pers_rot_gray.png
100077600.png,fliph_gray_flipv,Andere/-,train,100077600_fliph_gray_flipv.png
100077600.png,orig_pers_fliph,Andere/-,train,100077600_orig_pers_fliph.png
100077600.png,gray_orig_pers,Andere/-,train,100077600_gray_orig_pers.png
100077600.png,flipv_jit_gray,Andere/-,train,100077600_flipv_jit_gray.png
100077600.png,fliph_pers_gray,Andere/-,train,100077600_fliph_pers_gray.png
100077600.png,orig_blur_rot,Andere/-,train,100077600_orig_blur_rot.png
100077600.png,pers_gray_flipv,Andere/-,train,100077600_pers_gray_flipv.png
100077600.png,blur_orig_rot,Andere/-,train,100077600_blur_orig_rot.png
100077600.png,gray_blur_flipv,Andere/-,train,100077600_gray_blur_flipv.png
100077600.png,orig_jit_blur,Andere/-,train,100077600_orig_jit_blur.png
100077600.png,fliph_rot_jit,Andere/-,train,100077600_fliph_rot_jit.png
100077600.png,pers_fliph_blur,Andere/-,train,100077600_pers_fliph_blur.png
100077600.png,pers_fliph_flipv,Andere/-,train,100077600_pers_fliph_flipv.png
100160600.png,rot_blur_fliph,Vollguss/Pickelloch geschlossen,train,100160600_rot_blur_fliph.png
100160600.png,blur_jit_gray,Vollguss/Pickelloch geschlossen,train,100160600_blur_jit_gray.png
100160600.png,orig_jit_rot,Vollguss/Pickelloch geschlossen,train,100160600_orig_jit_rot.png
100160600.png,jit_flipv_orig,Vollguss/Pickelloch geschlossen,train,100160600_jit_flipv_orig.png
100206100.png,jit_fliph_orig,Vollguss/Aufklappbar,train,100206100_jit_fliph_orig.png
100206100.png,blur_orig_fliph,Vollguss/Aufklappbar,train,100206100_blur_orig_fliph.png
100206100.png,rot_flipv_gray,Vollguss/Aufklappbar,train,100206100_rot_flipv_gray.png
100206100.png,orig_rot_gray,Vollguss/Aufklappbar,train,100206100_orig_rot_gray.png
100206100.png,pers_blur_gray,Vollguss/Aufklappbar,train,100206100_pers_blur_gray.png
100206100.png,fliph_gray_blur,Vollguss/Aufklappbar,train,100206100_fliph_gray_blur.png
100206100.png,jit_pers_rot,Vollguss/Aufklappbar,train,100206100_jit_pers_rot.png
100206100.png,flipv_gray_fliph,Vollguss/Aufklappbar,train,100206100_flipv_gray_fliph.png
100206100.png,gray_fliph_rot,Vollguss/Aufklappbar,train,100206100_gray_fliph_rot.png
100206100.png,flipv_orig_rot,Vollguss/Aufklappbar,train,100206100_flipv_orig_rot.png
100206100.png,flipv_jit_blur,Vollguss/Aufklappbar,train,100206100_flipv_jit_blur.png
100206100.png,gray_flipv_jit,Vollguss/Aufklappbar,train,100206100_gray_flipv_jit.png
100206100.png,blur_rot_jit,Vollguss/Aufklappbar,train,100206100_blur_rot_jit.png
100206100.png,jit_pers_gray,Vollguss/Aufklappbar,train,100206100_jit_pers_gray.png
100206100.png,flipv_rot_fliph,Vollguss/Aufklappbar,train,100206100_flipv_rot_fliph.png
100206100.png,orig_flipv_blur,Vollguss/Aufklappbar,train,100206100_orig_flipv_blur.png
100206100.png,blur_rot_flipv,Vollguss/Aufklappbar,train,100206100_blur_rot_flipv.png
100206100.png,fliph_pers_rot,Vollguss/Aufklappbar,train,100206100_fliph_pers_rot.png
100206100.png,jit_gray_fliph,Vollguss/Aufklappbar,train,100206100_jit_gray_fliph.png
100206100.png,jit_blur_gray,Vollguss/Aufklappbar,train,100206100_jit_blur_gray.png
100206100.png,jit_rot_orig,Vollguss/Aufklappbar,train,100206100_jit_rot_orig.png
100206100.png,gray_flipv_pers,Vollguss/Aufklappbar,train,100206100_gray_flipv_pers.png
100206100.png,blur_flipv_gray,Vollguss/Aufklappbar,train,100206100_blur_flipv_gray.png
100206100.png,rot_jit_flipv,Vollguss/Aufklappbar,train,100206100_rot_jit_flipv.png
100206100.png,gray_blur_fliph,Vollguss/Aufklappbar,train,100206100_gray_blur_fliph.png
100206100.png,rot_flipv_orig,Vollguss/Aufklappbar,train,100206100_rot_flipv_orig.png
100206100.png,jit_orig_blur,Vollguss/Aufklappbar,train,100206100_jit_orig_blur.png
100206100.png,pers_fliph_jit,Vollguss/Aufklappbar,train,100206100_pers_fliph_jit.png
100206100.png,pers_orig_fliph,Vollguss/Aufklappbar,train,100206100_pers_orig_fliph.png
100206100.png,rot_pers_orig,Vollguss/Aufklappbar,train,100206100_rot_pers_orig.png
100206100.png,jit_fliph_pers,Vollguss/Aufklappbar,train,100206100_jit_fliph_pers.png
100206100.png,rot_orig_jit,Vollguss/Aufklappbar,train,100206100_rot_orig_jit.png
100206100.png,flipv_orig_jit,Vollguss/Aufklappbar,train,100206100_flipv_orig_jit.png
100206100.png,orig_gray_flipv,Vollguss/Aufklappbar,train,100206100_orig_gray_flipv.png
100206100.png,flipv_orig_blur,Vollguss/Aufklappbar,train,100206100_flipv_orig_blur.png
100206100.png,jit_pers_orig,Vollguss/Aufklappbar,train,100206100_jit_pers_orig.png
100206100.png,rot_gray_jit,Vollguss/Aufklappbar,train,100206100_rot_gray_jit.png
100206100.png,jit_blur_flipv,Vollguss/Aufklappbar,train,100206100_jit_blur_flipv.png
100206100.png,pers_blur_fliph,Vollguss/Aufklappbar,train,100206100_pers_blur_fliph.png
100206100.png,fliph_gray_jit,Vollguss/Aufklappbar,train,100206100_fliph_gray_jit.png
100206100.png,rot_fliph_flipv,Vollguss/Aufklappbar,train,100206100_rot_fliph_flipv.png
100206100.png,orig_blur_fliph,Vollguss/Aufklappbar,train,100206100_orig_blur_fliph.png
100206100.png,jit_orig_rot,Vollguss/Aufklappbar,train,100206100_jit_orig_rot.png
100206100.png,fliph_blur_flipv,Vollguss/Aufklappbar,train,100206100_fliph_blur_flipv.png
100206100.png,rot_flipv_fliph,Vollguss/Aufklappbar,train,100206100_rot_flipv_fliph.png
100206100.png,gray_orig_blur,Vollguss/Aufklappbar,train,100206100_gray_orig_blur.png
100206100.png,rot_jit_fliph,Vollguss/Aufklappbar,train,100206100_rot_jit_fliph.png
100206100.png,fliph_pers_blur,Vollguss/Aufklappbar,train,100206100_fliph_pers_blur.png
100206100.png,rot_fliph_gray,Vollguss/Aufklappbar,train,100206100_rot_fliph_gray.png
100206100.png,gray_blur_flipv,Vollguss/Aufklappbar,train,100206100_gray_blur_flipv.png
100206100.png,rot_fliph_jit,Vollguss/Aufklappbar,train,100206100_rot_fliph_jit.png
100206100.png,pers_jit_orig,Vollguss/Aufklappbar,train,100206100_pers_jit_orig.png
100206100.png,fliph_rot_flipv,Vollguss/Aufklappbar,train,100206100_fliph_rot_flipv.png
100206100.png,pers_fliph_gray,Vollguss/Aufklappbar,train,100206100_pers_fliph_gray.png
100206100.png,rot_pers_flipv,Vollguss/Aufklappbar,train,100206100_rot_pers_flipv.png
100206100.png,blur_gray_orig,Vollguss/Aufklappbar,train,100206100_blur_gray_orig.png
100206100.png,flipv_rot_blur,Vollguss/Aufklappbar,train,100206100_flipv_rot_blur.png
100206100.png,rot_jit_orig,Vollguss/Aufklappbar,train,100206100_rot_jit_orig.png
